round,phase,dataset,model,split,B,E,client_id,train_loss,global_loss,accuracy,macro_f1,train_time,eval_time,bytes_sent,bytes_recv,samples,peak_memory_mb,status,pi_temp,pi_throttled
6,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3118491802215577,0.099,0.018016378525932665,,0.34956340002827346,,,,,,,
7,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3141584764333403,,,,3.2569490999449044,,,,5002.0,638.8515625,ok,,
7,train,mnist,tinycnn_mnist,iid,8,1,client1,2.313706212637185,,,,3.112641299958341,,,,4998.0,632.921875,ok,,
7,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3012959327697753,0.126,0.022380106571936058,,0.3249139999970794,,,,,,,
8,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3166105319194346,,,,3.0892750000348315,,,,5002.0,639.45703125,ok,,
8,train,mnist,tinycnn_mnist,iid,8,1,client1,2.317063931800595,,,,3.194162799976766,,,,4998.0,624.671875,ok,,
8,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3114279689788817,0.126,0.022380106571936058,,0.2996005999157205,,,,,,,
9,train,mnist,tinycnn_mnist,iid,8,1,client0,2.314691878661591,,,,3.1932724999496713,,,,5002.0,630.21875,ok,,
9,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3123544090602244,,,,3.1115352999186143,,,,4998.0,625.86328125,ok,,
9,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.30457413482666,0.11,0.01981981981981982,,0.34007710008881986,,,,,,,
10,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3160376794716684,,,,3.286993099958636,,,,5002.0,633.33984375,ok,,
10,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3151642690424254,,,,3.112817900022492,,,,4998.0,628.44140625,ok,,
10,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.296546630859375,0.126,0.022380106571936058,,0.3021322999848053,,,,,,,
11,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3154260744242037,,,,3.1729032000293955,,,,5002.0,634.796875,ok,,
11,train,mnist,tinycnn_mnist,iid,8,1,client1,2.315332082330155,,,,3.2656631999416277,,,,4998.0,630.19921875,ok,,
11,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3092072105407713,0.107,0.01933152664859982,,0.30327989999204874,,,,,,,
12,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3147460103559285,,,,3.137564100092277,,,,5002.0,636.21484375,ok,,
12,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3156603679221934,,,,3.223966700024903,,,,4998.0,630.21875,ok,,
12,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.312927314758301,0.085,0.015668202764976956,,0.31685240007936954,,,,,,,
13,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3148256168037546,,,,3.1088890000246465,,,,5002.0,635.875,ok,,
13,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3141475865820875,,,,3.1245090999873355,,,,4998.0,631.48046875,ok,,
13,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.308244909286499,0.087,0.016007359705611776,,0.2993978000013158,,,,,,,
14,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3178256971747433,,,,3.128179299994372,,,,5002.0,637.453125,ok,,
14,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3143665536778983,,,,3.1559341000393033,,,,4998.0,632.5390625,ok,,
14,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3018393325805664,0.126,0.022380106571936058,,0.32030349993146956,,,,,,,
15,train,mnist,tinycnn_mnist,iid,8,1,client0,2.315842748593922,,,,3.0962929000379518,,,,5002.0,639.0078125,ok,,
15,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3144690922710027,,,,3.079181900015101,,,,4998.0,634.40234375,ok,,
15,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.301189973831177,0.126,0.022380106571936058,,0.30679639999289066,,,,,,,
16,train,mnist,tinycnn_mnist,iid,8,1,client0,2.314623518687923,,,,3.259510900010355,,,,5002.0,640.453125,ok,,
16,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3140658476487213,,,,3.2111093000276014,,,,4998.0,636.16796875,ok,,
16,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.304069972991943,0.085,0.015668202764976956,,0.33242480002809316,,,,,,,
17,train,mnist,tinycnn_mnist,iid,8,1,client0,2.314610249230691,,,,3.213963499991223,,,,5002.0,642.125,ok,,
17,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3184765823939744,,,,3.1126852999441326,,,,4998.0,637.97265625,ok,,
17,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3078091831207277,0.126,0.022380106571936058,,0.31993310002144426,,,,,,,
18,train,mnist,tinycnn_mnist,iid,8,1,client0,2.317053681418973,,,,3.177708000061102,,,,5002.0,646.390625,ok,,
18,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3136754086514673,,,,3.198144300025888,,,,4998.0,641.30859375,ok,,
18,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.305614149093628,0.099,0.018016378525932665,,0.35888780001550913,,,,,,,
19,train,mnist,tinycnn_mnist,iid,8,1,client0,2.314546521593694,,,,3.2129048000788316,,,,5002.0,647.6875,ok,,
19,train,mnist,tinycnn_mnist,iid,8,1,client1,2.315525915299286,,,,3.205416899989359,,,,4998.0,643.21484375,ok,,
19,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3104387607574464,0.087,0.016007359705611776,,0.33221889997366816,,,,,,,
20,train,mnist,tinycnn_mnist,iid,8,1,client0,2.3156256443116723,,,,3.1180976999457926,,,,5002.0,649.5,ok,,
20,train,mnist,tinycnn_mnist,iid,8,1,client1,2.3172934557161793,,,,3.120250300038606,,,,4998.0,645.3828125,ok,,
20,eval,mnist,tinycnn_mnist,iid,8,1,server,,2.3046774501800535,0.087,0.016007359705611776,,0.3196476000593975,,,,,,,
